id;tmdb;title;genres;popularity;year;runtime;cast;keywords;similar
163;5925;The Great Escape;[12, 18, 10752];38;1963;173;['Steve McQueen', 'James Garner', 'Richard Attenborough', 'James Donald', 'Charles Bronson', 'Donald Pleasence', 'James Coburn', 'Hannes Messemer', 'David McCallum', 'Gordon Jackson', 'John Leyton', 'Angus Lennie', 'Nigel Stock', 'Robert Graf', 'Jud Taylor', 'Hans Reiser', 'Harry Riebauer', 'William Russell', 'Robert Freitag', 'Ulrich Beiger', 'George Mikell', 'Lawrence Montaigne', 'Robert Desmond', 'Til Kiwe', 'Heinz Weiss', 'Tom Adams', 'Karl-Otto Alberty'];['epic', 'uniform', 'swastika', 'prisoner', 'based on novel or book', 'nazi', 'escape', 'optimism', 'freedom', 'machinegun', 'switzerland', 'shower', 'dystopia', 'baseball', 'world war ii', 'prisoner of war', 'claustrophobia', 'attempt to escape', 'barbed wire', 'based on true story', 'prison guard', 'prison escape', 'tragedy', 'solitary confinement', 'motorcycle', 'alps mountains', 'british officer', '1940s', 'luftwaffe'];[27281, 27329, 27332, 266417, 266424, 266437, 266461, 266503, 266525, 429923, 754582, 754609, 754364, 27113, 27123, 27139, 27176, 27197, 27224, 1251832]
155;1955;The Elephant Man;[18, 36];51;1980;124;['Anthony Hopkins', 'John Hurt', 'Anne Bancroft', 'John Gielgud', 'Wendy Hiller', 'Freddie Jones', 'Michael Elphick', 'Hannah Gordon', 'Helen Ryan', 'John Standing', 'Dexter Fletcher', 'Lesley Dunlop', 'Phoebe Nicholls', 'Pat Gorman', 'Claire Davenport', 'Orla Pederson', 'Patsy Smart', 'Frederick Treves', 'Stromboli', 'Richard Hunter', 'James Cormack', 'Robert Lewis Bush', 'Roy Evans', 'Joan Rhodes', 'Nula Conwell', 'Tony London', 'Alfie Curtis', 'Bernadette Milnes', 'Brenda Kempner', 'Carol Harrison', 'Hugh Manning', 'Dennis Burgess', 'Fanny Carby', 'William Morgan Sheppard', 'Kathleen Byron', 'Gerald Case', 'David Ryall', 'Deirdre Costello', 'Pauline Quirke', 'Kenny Baker', 'Chris Greener', 'Marcus Powell', 'Gilda Cohen', 'Lesley Scoble', 'Teri Scoble', 'Eiji Kusuhara', 'Robert Day', 'Patricia Hodge', 'Tommy Wright', 'Peter Davidson', 'John Rapley', 'Hugh Spight', 'Teresa Codling', 'Marion Betzold', 'Caroline Haigh', 'Florenzio Morgado', 'Victor Kravchenko', 'Beryl Hicks', 'Michele Amas', 'Lucie Alford', 'Penny Wright', 'Janie Kells', 'Lydia Lisle', 'David Lynch', 'Harry Fielder', 'Jack Armstrong', 'Ralph Morse', 'Fred Wood', 'Adam Caine', 'Tony Clarkin', 'Dave Cooper', 'Chick Fowles', 'Juba Kennerley', 'Eric Bergren', 'Christopher De Vore', 'Jay McGrath', 'Henry Roberts', 'Kevin Schumm', 'Ian Selby', 'Guy Standeven', 'Reg Thomason', 'Jill Goldston', 'Norman Gay', 'Barrie Holland'];['exploitation', 'biography', 'based on true story', 'hospital', 'curiosity', 'sideshow', 'disfigurement', 'physical deformity', 'freak', '19th century', 'dignity'];[270136, 434774, 434779, 434783, 434787, 31169, 31206, 759054, 591322, 433792, 1246595, 582912, 918655, 19373, 422831, 262040, 262062, 1247136, 429747, 754296]
131;872;Singin' in the Rain;[35, 10749];23;1952;103;"['Gene Kelly', ""Donald O'Connor"", 'Debbie Reynolds', 'Jean Hagen', 'Millard Mitchell', 'Cyd Charisse', 'Douglas Fowley', 'Rita Moreno', 'Mae Clarke', 'Bess Flowers', 'Robert Foulk', 'Kathleen Freeman', 'Joi Lansing', 'Sylvia Lewis', ""Harry 'Snub' Pollard"", 'William Schallert', 'Elaine Stewart', 'Brick Sullivan', 'John George', 'King Donovan', 'Lana Turner', 'Allen Sutherland', 'Dawn Addams', 'John Albright', 'Betty Van Allen', 'Sue Allen', 'Marie Ardell', 'Bette Arlen', 'David Bair', 'Jimmy Bates', 'Mary Bayless', 'Marcella Becker', 'Margaret Bert', 'Madge Blake', 'Lulu Mae Bohrman', 'Gail Bonney', 'Chet Brandenburg', 'Tex Brodus', 'Barbara Carroll', 'Gwen Carter', 'Bill Chatham', 'Lyle Clark', 'Dorinda Clifton', 'Harry Cody', 'Chick Collins', 'Pat Conway', 'Jeanne Coyne', 'Ruby C. Currie', 'Fred Datig Jr.', 'Bert Davidson', 'Robert Dayo', 'Gloria Dea', 'Patricia Denise', 'Harry Denny', 'Kay Deslys', 'John Dodsworth', 'Michael Dugan', 'Phil Dunham', 'Helen Eby-Rock', 'Richard Emory', 'Betty Erbes', 'Charles Evans', 'Tommy Farrell', 'Ernie Flatt', 'George Ford', 'Robert Fortier', 'Dan Foster', 'Clair Freeman', 'Lance Fuller', 'Doris Fulton', 'Jeanne Gail', 'Glen Gallagher', 'Jon Gardner', 'Diane Garrett', 'Jack George', 'Kenneth Gibson', 'Mickey Golden', 'Inez Gorman', 'A. Cameron Grant', 'Beatrice Gray', 'Marion Gray', 'Robert Haines', 'William Hamel', 'Betty Hannon', 'Sam Harris', 'Jean Harrison', 'Timmy Hawkins', 'Jack Hendricks', 'Lars Hensen', 'Jean Heremans', 'Stuart Holmes', 'Don Hulbert', 'Frank Hyers', 'Patricia Jackson', 'Ivor James', 'Morgan Jones', 'David Kasday', 'Jan Kayne', 'Jimmy Kelly', 'Kenner G. Kemp', 'Mike Lally', 'Judy Landon', 'Joi Lansing', 'Janet Lavis', 'Virginia Lee', 'Meredith Leeds', 'William F. Leicester', 'Peggy Leon', 'Diki Lerner', 'Bill Lewin', 'King Lockwood', 'Leon Lontoc', 'Leota Lorraine', 'Paul Maxey', 'Dorothy McCarty', 'Ann McCrea', 'Philo McCullough', 'Ray McDonald', 'Johnny McGovern', 'Joseph Mell', 'Carl Milletaire', 'Gloria Moore', 'Forbes Murray', 'Peggy Murray', 'Anne Neyland', 'Ruth Packard', 'Dorothy Patrick', 'Allen Pinson', 'Angi O. Poulos', 'George Reeder', 'Charles Regan', 'Shirley Jean Rickert', 'Joanne Rio', 'Tony Rocke', 'Victor Romito', 'Dennis Ross', 'Paul Salata', 'Cosmo Sardo', 'Phil Schumacher', 'Betty Scott', 'David Sharpe', 'Julius Tannen', 'Harry Tenbrook', 'Beverly Thomas', 'Beverly Thompson', 'Dee Turnell', 'Dorothy Tuttle', 'Tyra Vaughn', 'Pat Walker', 'Tommy Walker', 'Bobby Watson', 'Chalky Williams', 'Robert B. Williams', 'Wilson Wood', 'Adam York', 'Norma Zimmer', 'Finn Zirzow', 'Jimmy Thompson']";['fan', 'musical', 'partner', 'film in film', 'hollywood', 'broadway', 'dancing in the street', 'audience', 'chorus girl', 'diction coach', 'pearl necklace', 'flapper', 'silent film star', 'squeaky voice', '1920s', 'old hollywood'];[27266, 27327, 266422, 27225, 27624, 27628, 27686, 755248, 430602, 28569, 756187, 431400, 589247, 27376, 430063, 926302, 267207, 430945, 430431, 267023]
150;2503;The Bourne Ultimatum;[28, 18, 9648, 53];43;2007;115;"['Matt Damon', 'Julia Stiles', 'David Strathairn', 'Scott Glenn', 'Paddy Considine', 'Edgar Ramírez', 'Albert Finney', 'Joan Allen', 'Tom Gallop', 'Corey Johnson', 'Daniel Brühl', 'Joey Ansah', 'Colin Stinton', 'Dan Fredenburgh', 'Lucy Liemann', 'Bryan Reents', 'Arkie Reece', 'John Roberson', 'Russ Huards', 'Mark Bazeley', ""Sinead O'Keeffe"", 'Charles Venn', 'Scott Adkins', 'Branko Tomović', 'Laurentiu Possa', 'Trevor St. John', 'Albert Jones', 'Jeffrey Lee Gibson', 'Uriel Emil Pollack', 'Omar Hernandez', 'William H. Burns', 'Michael Wildman', 'Kai Martin', 'Michael Ahl', 'Glynis Brooks', 'James Ciccone', 'Sebastian Feldman', 'Luis Mottola', 'Mark Mottram', 'James Schram', 'Brian Smyj', 'Paul Thornton', 'John Warman', 'Chris Wilson', 'Ben Youcef', 'Tina Simmons', 'Franka Potente']";['assassin', 'central intelligence agency (cia)', 'corruption', 'paris, france', 'based on novel or book', 'madrid, spain', 'espionage', 'prosecution', 'fake identity', 'revelation', 'europe', 'interpol', 'sequel', 'flashback', 'on the run', 'conspiracy', 'shootout', 'motorcycle', 'foot chase', 'dark past', 'langley virginia', 'moscow, russia', 'action hero', 'security leak', 'investigative reporter', 'jason bourne'];[643, 644, 646, 657, 658, 659, 660, 663, 665, 667, 668, 670, 680, 681, 682, 686, 688, 691, 694, 696]
166;990;The Hustler;[18, 10749];22;1961;134;['Paul Newman', 'Jackie Gleason', 'Piper Laurie', 'George C. Scott', 'Myron McCormick', 'Murray Hamilton', 'Michael Constantine', 'Stefan Gierasch', 'Clifford A. Pellow', 'Jake LaMotta', 'Gordon B. Clarke', 'Alexander Rose', 'Carolyn Coates', 'Carl York', 'Vincent Gardenia', 'Willie Mosconi'];['new york city', 'suicide', 'based on novel or book', 'sports', 'gambling', 'alcohol', 'manager', 'pool billiards', 'hustler', 'money', 'game', 'drunk'];[564201, 1226035, 659, 665, 686, 688, 695, 696, 703, 711, 746, 750, 751, 753, 757, 769, 770, 233308, 156, 164]
151;826;The Bridge on the River Kwai;[18, 36, 10752];26;1957;161;['William Holden', 'Alec Guinness', 'Jack Hawkins', 'Sessue Hayakawa', 'James Donald', 'Geoffrey Horne', 'André Morell', 'Peter Williams', 'John Boxer', 'Percy Herbert', 'Harold Goodwin', 'Ann Sears', 'Heihachirō Ōkawa', 'Vilaiwan Seeboonreaung', 'Keiichirô Katsumoto', 'Ngamta Suphaphongs', 'Javanart Punynchoti', 'Kannikar Dowklee'];['japan', 'based on novel or book', 'resistance', 'river', 'world war ii', 'prisoner of war', 'thailand', 'bridge', 'burma', 'pacific war', 'bridge blowup'];[726876, 726894, 726934, 654, 659, 661, 665, 676, 686, 688, 696, 703, 705, 711, 744, 746, 750, 751, 757, 769]
152;155;The Dark Knight;[18, 28, 80, 53];191;2008;152;"['Christian Bale', 'Heath Ledger', 'Aaron Eckhart', 'Michael Caine', 'Maggie Gyllenhaal', 'Gary Oldman', 'Morgan Freeman', 'Monique Gabriela Curnen', 'Ron Dean', 'Cillian Murphy', 'Chin Han', 'Nestor Carbonell', 'Eric Roberts', 'Ritchie Coster', 'Anthony Michael Hall', 'Keith Szarabajka', 'Colin McFarlane', 'Joshua Harto', 'Melinda McGraw', 'Nathan Gamble', 'Michael Vieau', 'Michael Stoyanov', 'William Smillie', 'Danny Goldring', 'Michael Jai White', ""Matthew O'Neill"", 'William Fichtner', 'Olumiji Olawumi', 'Greg Beam', 'Erik Hellman', 'Beatrice Rosen', 'Vincenzo Nicoli', 'Edison Chen', 'Nydia Rodriguez Terracina', 'Andy Luther', 'James Farruggio', 'Tom McElroy', 'Will Zahrn', 'James Fierro', 'Patrick Leahy', 'Sam Derence', 'Jennifer Knox', 'Patrick Clear', 'Sarah Jayne Dunn', 'Charles Venn', 'Winston Ellis', 'David Dastmalchian', 'Sophia Hinshelwood', 'Keith Kupferer', 'Joseph Luis Caballero', 'Richard Dillane', 'Daryl Satcher', 'Chris Petschler', 'Aidan Feore', 'Philip Bulcock', 'Paul Birchard', 'Walter Lewis', 'Vincent Riotta', 'Nancy Crane', 'K. Todd Freeman', 'Matt Shallenberger', 'Michael Andrew Gorman', 'Lanny Lutz', 'Peter DeFaria', 'Matt Rippy', 'Andrew Bicknell', 'Ariyon Bakare', 'Doug Ballard', 'Helene Maksoud', 'Tommy Campbell', 'Craig Heaney', 'Lorna Gayle', 'Lisa McAllister', 'Peter Brooke', 'Joshua Rollins', 'Dale Rivera', 'Matthew Leitch', 'Tommy Lister Jr.', 'Thomas Gaitsch', 'William Armstrong', 'Adam Kalesperis', 'Tristan Tait', 'Bronson Webb', 'David Ajala', 'Gertrude Kyles', 'Jonathan Ryland', 'James Scales', 'Nigel Carrington', 'Ian Pirie', 'Lateef Lovejoy', 'Grahame Edwards', 'Roger Monk', 'Ronan Summers', 'Wai Wong', 'Michael Corey Foster', 'Hannah Gunn', 'Brandon Lambdin', 'Matt Skiba', 'Jon Lee Brody', 'Debbi Burns', 'Maritza Cabrera', 'Shirin Caiola', 'Laura Chernicky', 'Henry Milton Chu', 'Kelli Clevenger', 'Richard Divizio', 'Tony Domino', 'David Fultz', 'Natalie Hallam', 'Jordon Hodges', 'Erron Jay', 'Nicky Katt', 'Thomas Kosik', 'Don Kress', 'Tim Krueger', 'Dan Latham', 'Tom McComas', 'James Mellor', 'Joseph Oliveira', 'Buster Reeves', 'Peter Rnic', 'Amit Shah', 'Michelle Shields', 'Sofiya Smirnova', 'Bruce Spielbauer', 'Robert Patrick Stern', 'Robert Stone', 'Richard Strobel', 'Tom Townsend', 'John Turk', 'John Warman', 'Chris Wilson', 'Kevin Zaideman', 'Rob Clark', 'Craig Braginsky', 'Mike Whyte', 'Tina Simmons', 'Rick Avery']";['joker', 'sadism', 'chaos', 'secret identity', 'crime fighter', 'superhero', 'anti hero', 'scarecrow', 'based on comic', 'vigilante', 'organized crime', 'tragic hero', 'anti villain', 'criminal mastermind', 'district attorney', 'super power', 'super villain', 'neo-noir', 'sexy man in fury costume'];[270109, 434785, 592350, 591997, 433810, 31593, 19379, 19392, 422831, 1246359, 582820, 582852, 1085218, 429721, 27115, 27150, 266366, 26881, 26883, 266037]
147;887;The Best Years of Our Lives;[18, 10749, 10752];17;1946;171;"['Dana Andrews', 'Fredric March', 'Harold Russell', 'Teresa Wright', 'Myrna Loy', ""Cathy O'Donnell"", 'Virginia Mayo', 'Hoagy Carmichael', 'Gladys George', 'Roman Bohnen', 'Ray Collins', 'Minna Gombell', 'Walter Baldwin', 'Steve Cochran', 'Dorothy Adams', 'Don Beddoe', 'Marlene Aames', 'Charles Halton', 'Ray Teal', 'Howland Chamberlain', 'Dean White', 'Erskine Sanford', 'Michael Hall', 'Victor Cutler', 'Claire Du Brey', 'Pat Flaherty', 'Jackie Jackson', ""William H. O'Brien"", 'Bert Stevens', 'Marion Gray', 'Jimmy Ames', 'Carol Andrews', 'Mary Arden', 'Gertrude Astor', 'Edward Biby', 'Harry Cheshire', 'Sidney Clute', 'Tom Coleman', 'Joyce Compton', 'James Conaty', 'Heinie Conklin', 'Bert Conway', 'Clancy Cooper', 'Mady Correll', 'Roy Darmour', 'Hal K. Dawson', 'Lawrence Dobkin', 'Lester Dorr', 'Tom Dugan', 'Dick Earle', 'Edward Earle', 'Blake Edwards', 'Billy Engle', 'Ben Erway', 'Doris June Fesetta', 'Tennessee Ernie Ford', 'Louise Franklin', 'Harry Gillette', 'Dick Gordon', 'Herschel Graham', 'Earle Hodgins', 'Stuart Holmes', 'Ray Hyke', 'John Ince', 'Teddy Infuhr', 'Georgia Kane', 'Robert Karnes', 'Kenner G. Kemp', 'Donald Kerr', 'Gene Krupa', 'Ethelreda Leopold', 'Alyn Lockwood', 'Wilbur Mack', 'Susan Mann', 'Thomas Martin', 'Michael Mauree', 'Doreen McCann', 'Peggy McIntyre', 'Russell Meeker', 'Chef Milani', 'Harold Miller', 'Ernesto Molinari', 'William Newell', 'Georgie Nokes', 'Joe Palma', 'Leo Penn', 'Caleb Peterson', 'Norman Phillips Jr.', 'Jack Rice', 'Suzanne Ridgway', 'Mickey Roth', 'Loretta Russell', 'Ruth Sanderson', 'Ralph Sanford', 'Noreen Sayles', 'Stephen Soldi', 'John Tyrrell', 'Amelita Ward', 'Jan Wiley', 'Marek Windheim', 'Catherine Wyler', 'Judy Wyler', 'William Wyler', 'Dick Gordon']";['post-traumatic stress disorder (ptsd)', 'war veteran', 'world war ii', 'bodily disabled person', 'rehabilitation', 'black and white', 'romantic'];[27322, 266461, 266525, 429923, 27191, 430370, 27635, 27651, 27693, 28580, 431504, 431518, 431429, 1253135, 756196, 27367, 27461, 926525, 267211, 589035]
153;11778;The Deer Hunter;[18, 10752];30;1978;183;"['Robert De Niro', 'Christopher Walken', 'John Cazale', 'John Savage', 'Meryl Streep', 'George Dzundza', 'Rutanya Alda', 'Pierre Segui', 'Amy Wright', 'Richard Kuss', 'Joe Grifasi', 'Dennis Watlington', 'Shirley Stoler', 'Chuck Aspegren', 'Mary Ann Haenel', 'Mady Kaplan', ""Paul D'Amato"", 'Christopher Colombi Jr.', 'Victoria Karnafel', 'Jack Scardino', 'Joe Strnad', 'Helen Tomko', 'Charlene Darrow', 'Jane-Colette Disko', 'Michael Wollet', 'Robert Beard', 'Joe Dzizmba', 'Stephen Kopestonsky', 'John F. Buchmelter III', 'Frank Devore', 'Tom Becker', 'Lynn Kongkham', 'Nongnuj Timruang', 'Po Pao Pee', 'Dale Burroughs', 'Parris Hicks', 'Samui Muang-Intata', 'Sapox Colisium', 'Vitoon Winwitoon', 'Somsak Sengvilai', 'Charan Nusvanon', 'Jiam Gongtongsmoot', 'Chai Peyawan', 'Mana Hansa', 'Sombot Jumpanoi', 'Phip Manee', 'Ding Santos', 'Krieng Chaiyapuk', 'Ot Palapoo', 'Chok Chai Mahasoke', 'Joel Thingvall', 'Gary A. Jones']";['vietnam veteran', 'small town', 'suicide', 'vietnam', 'post-traumatic stress disorder (ptsd)', 'escape', 'pennsylvania, usa', 'saigon', 'friends', 'russian roulette', 'wedding', 'deer hunting', 'steel worker', 'anti war', 'revolver', 'drunkenness', 'viet cong', 'romantic triangle', 'friends love same woman', 'prisoner of war camp', 'slavic american'];[31152, 929590, 591358, 930181, 31593, 1255583, 918287, 261589, 1247077, 428971, 27160, 27191, 27197, 266389, 266025, 266044, 266058, 434282, 434313, 31102]
167;10098;The Kid;[35, 18];12;1921;68;"['Charlie Chaplin', 'Jackie Coogan', 'Carl Miller', 'Edna Purviance', 'Albert Austin', 'Beulah Bains', 'Nellie Bly Baker', 'Henry Bergman', 'Edward Biby', 'B.F. Blinn', 'Kitty Bradbury', 'Frank Campeau', 'Bliss Chevalier', 'Frances Cochran', 'Elsie Codd', 'Jack Coogan Sr.', 'Estelle Cook', 'Lillian Crane', ""Philip D'Oench"", 'Dan Dillon', 'Robert Dunbar', 'Florette Faulkner', 'Gloria Faythe', 'Rupert Franklin', 'Sadie Gordon', 'Lita Grey', 'Frank Hale', 'Martha Hall', 'Jules Hanft', 'Louise Hathaway', 'Silas Hathaway', 'Flora Howard', 'Ed Hunt', 'Lulu Jenks', 'Irene Jennings', 'Kathleen Kay', 'Grace Keller', 'Sarah Kernan', 'Raymond Lee', 'Walter Lynch', 'V. Madison', 'Clyde McAtee', 'Michael J. McCarthy', 'John McKinnon', ""Ethel O'Neil"", 'Lew Parker', 'Charles I. Pierce', 'Laura Pollard', 'Evans Quirk', 'Esther Ralston', 'Granville Redmond', 'Charles Reisner', 'Henry Roser', 'J.B. Russell', 'George V. Sheldon', 'Edgar Sherrod', 'Elsie Sindora', 'Minnie Stearns', 'Arthur Thalasso', 'Edith Valk', 'Mother Vinot', 'May White', 'S.D. Wilcox', 'Edith Wilson', 'Tom Wilson', 'Amanda Yanez', 'Baby Yanez', 'Elsie Young']";['angel', 'suicide attempt', 'fistfight', 'slapstick comedy', 'black and white', 'class differences', 'foundling', 'silent film', 'dream sequence', 'semi autobiographical', 'car theft', 'little tramp', 'illegitimate child', 'unwed mother', 'abandoned baby', 'out of wedlock child', 'raised like own child', 'good deed doer'];[1226101, 1226111, 643, 654, 669, 690, 696, 697, 702, 705, 746, 750, 751, 757, 758, 771, 772, 562646, 156, 182]
154;1422;The Departed;[18, 53, 80];76;2006;151;"['Leonardo DiCaprio', 'Matt Damon', 'Jack Nicholson', 'Mark Wahlberg', 'Martin Sheen', 'Ray Winstone', 'Vera Farmiga', 'Anthony Anderson', 'Alec Baldwin', 'Kevin Corrigan', 'James Badge Dale', ""David O'Hara"", 'Mark Rolston', 'Robert Wahlberg', 'Kristen Dalton', 'Thomas B. Duffy', 'Richard Hughes', 'J.C. MacKenzie', 'Mary Klug', 'Peg Holzemer', ""Robert 'Toshi' Kar Yuen Chan"", 'Gurdeep Singh', 'Armen Garo', 'John Cenatiempo', 'Joseph Riccobene', 'Billy Smith', 'Lyman Chen', 'Kevin P. McCarthy', 'Chris Fischer', 'Brian Smyj', 'William Severs', 'Larry Mitchell', 'Anthony Estrella', 'Andrew Breving', 'Tracey Paleo', 'Douglas Crosby', 'Dorothy Lyman', 'Audrie Neenan', 'Frank Mallicoat', 'Paula DeMers', 'Conor Donovan', 'Amanda Lynch', 'Sallie Toussaint', 'Patrick Coppola', ""Mick O'Rourke"", 'Deborah Carlson', 'Nellie Sciutto', 'Peter Welch', 'Henry Yuk', 'Dennis Lynch', 'Michael Byron', 'William Lee', 'John Rue', 'Peter Crafts', 'Joseph P. Reidy', 'John Farrer', 'Paris Karounos', 'Brian Haley', 'Terry Serpico', 'Jay Giannone', 'John Polce', 'Bo Cleary', 'David Conley', 'Victor Chan', 'Jill Brown', 'Sarah Fearon', 'Denece Ryland', 'Daniel F. Risteen, Jr.', 'Francis P. Hughes', 'Johnny Cicco', 'Chance Kelly', 'Shay Duffin', 'John McConnell', 'Kenneth Stoddard', 'Jeffrey Winter', 'Paddy Curran', 'Mark Philip Patrick', 'David Fischer', 'Walter Y.F. Wong', 'Tony M. Yee', 'Francesca Scorsese', 'Alex Morris', 'Emma Tillinger Koskoff', ""Craig 'Radioman' Castaldo"", 'Takumi Bando', 'Eric Bruno Borgman', 'Brendan Burke', 'Chris Chinn', 'Jeffrey Corazzini', 'Jim Ford', 'Trudi Goodman', 'Steve Lord', 'Jack McCullough', 'Osmani Rodriguez', 'Lawrence Cameron Steele', 'Conor Timmis', 'Joseph Oliveira', 'Adam Masnyk', 'John Franchi', 'Paul McGillicuddy', 'Kim Carrell', 'Rebecca Love']";['police', 'undercover', 'boston, massachusetts', 'gangster', 'irish-american', 'crime boss', 'friends', 'remake', 'mobster', 'organized crime', 'mafia', 'undercover cop', 'mole', 'biting', 'state police', 'police training', 'realtor', 'angry', 'desperate', 'frightened'];[434731, 31142, 591358, 433792, 433808, 19384, 261476, 19402, 19403, 429698, 265751, 27113, 27122, 27149, 27191, 27197, 27212, 266401, 1251866, 26883]
162;914;The Great Dictator;[35, 10752];44;1940;125;['Charlie Chaplin', 'Paulette Goddard', 'Jack Oakie', 'Reginald Gardiner', 'Henry Daniell', 'Billy Gilbert', 'Grace Hayle', 'Carter DeHaven', 'Maurice Moscovitch', 'Emma Dunn', 'Bernard Gorcey', 'Paul Weigel', 'Chester Conklin', 'Esther Michelson', 'Hank Mann', 'Florence Wright', 'Eddie Gribbon', 'Rudolph Anders', 'Eddie Dunn', 'Nita Pike', 'George Lynn', 'Wheeler Dryden', 'Fred Aldrich', 'Richard Alexander', 'Sig Arno', 'William Arnold', 'Joe Bordeaux', 'Don Brodie', 'Gino Corrado', 'John Davidson', 'Max Davidson', 'Lew Davis', 'Pat Flaherty', 'Bud Geary', 'Sam Harris', 'Eddie Hart', 'Leyland Hodgson', 'William Irving', 'Charles Irwin', 'Ethelreda Leopold', 'Torben Meyer', 'Bert Moorhouse', 'Nellie V. Nichols', 'Manuel París', 'Jack Perrin', 'Lucien Prival', 'Cyril Ring', 'Henry Roquemore', 'Tiny Sandford', 'Hans Schumm', 'Harry Semels', 'Charles Sullivan', 'Carl Voss', 'Leo White', 'Harry Wilson', 'Hans Conried', 'Francis Ernest Drake', 'Francesca Santoro', 'Leonard Walker', 'Finn Zirzow', 'Wyn Ritchie Evans', 'James Carlisle', 'Oliver Cross', 'Herschel Graham'];['amnesia', 'nazi', 'hairdresser', 'propaganda', 'world war i', 'dictator', 'jewish ghetto', 'fascism', 'world war ii', 'national socialism', 'national socialist party', 'satire', 'speech', 'black and white', 'barbershop', 'anti war', 'fictitious country'];[31169, 31217, 758377, 759695, 930011, 261946, 582865, 262062, 1246422, 429771, 428998, 429059, 27123, 27146, 27223, 266406, 587894, 587904, 924341, 31117]
168;247;The Killing;[80, 53];20;1956;85;['Sterling Hayden', 'Coleen Gray', 'Vince Edwards', 'Jay C. Flippen', 'Ted de Corsia', 'Marie Windsor', 'Elisha Cook Jr.', 'Joe Sawyer', 'James Edwards', 'Timothy Carey', 'Kola Kwariani', 'Jay Adler', 'Tito Vuolo', 'Dorothy Adams', 'Herbert Ellis', 'James Griffith', 'Cecil Elliott', 'Joe Turkel', 'Steve Mitchell', 'Mary Carroll', 'William Benedict', 'Charles Cane', 'Robert B. Williams', 'Tom Coleman', 'Franklyn Farnum', 'John George', 'Art Gilmore', 'Kenner G. Kemp', 'Carl M. Leviness', 'Sol Gorss', 'Harry Hines', 'Hal J. Moore', 'Harvey Parry', 'Richard Reeves', 'Frank Richards', 'Arthur Tovey', 'Finn Zirzow', 'Oliver Cross', 'Charles Fogel', 'Rudy Germane'];['sniper', 'adultery', 'robbery', 'husband wife relationship', 'corruption', 'marriage crisis', 'gangster', 'ex-detainee', 'horse race', 'way of life', 'heist', 'femme fatale', 'film noir', 'bag of money', 'black and white'];[31144, 31152, 31167, 31200, 759226, 433792, 433808, 31593, 918621, 27113, 27117, 27118, 27151, 27212, 266315, 265989, 31248, 31262, 31324, 759331]
172;963;The Maltese Falcon;[9648, 80, 53];17;1941;100;['Humphrey Bogart', 'Mary Astor', 'Gladys George', 'Peter Lorre', 'Barton MacLane', 'Lee Patrick', 'Sydney Greenstreet', 'Ward Bond', 'Jerome Cowan', 'Elisha Cook Jr.', 'James Burke', 'Murray Alper', 'John Hamilton', 'Charles Drake', 'Chester Gan', 'Creighton Hale', 'Robert Homans', 'William Hopper', 'Walter Huston', 'Hank Mann', 'Jack Mower', 'Emory Parnell'];['based on novel or book', 'san francisco, california', 'loss of loved one', 'detective', 'film noir', 'murder', 'statuette', 'whodunit', 'black and white', 'private detective', 'black bird', 'private eye'];[1226027, 646, 654, 657, 658, 667, 668, 678, 681, 682, 686, 690, 691, 694, 698, 702, 707, 745, 750, 751]
179;2493;The Princess Bride;[12, 10751, 14, 35, 10749];47;1987;99;['Cary Elwes', 'Robin Wright', 'Mandy Patinkin', 'Chris Sarandon', 'Christopher Guest', 'Wallace Shawn', 'André Roussimoff', 'Fred Savage', 'Peter Falk', 'Peter Cook', 'Mel Smith', 'Carol Kane', 'Billy Crystal', 'Anne Dyson', 'Margery Mason', 'Malcolm Storry', 'Willoughby Gray', 'Betsy Brantley', 'Paul Badger', 'Willy DeVille', 'Mark Knopfler', 'Guy Fletcher', 'Errol Bennett', 'Mickey Feat', 'Jamie Lane', 'Sallie McLaughlin', 'Derek Pykett'];['dream', 'based on novel or book', 'narration', 'wrestling', 'miracle', 'sword fight', 'revenge', 'boat chase', 'pirate', 'wedding', 'swashbuckler', 'evil prince', 'screwball', 'impersonation', 'giant man', 'story within the story', 'hidden identity', 'fictitious country', 'grandfather grandson relationship', 'battle of wits', 'hilarious', 'romantic'];[27273, 27296, 27318, 27322, 27327, 266424, 754582, 754609, 27171, 27205, 588564, 27591, 27594, 27621, 1252374, 430578, 430589, 27813, 27874, 27906]
